reason	star	0.6861164226479447	2.446116820222028
reason	rating	0.6180286885249151	2.2339423002783922
star	rating	0.7968693907969453	3.889569595181867

app	smartphone	0.5227380354372282	1.006712633788189
app	android	0.8323805370748316	2.4280983147193496
app	mobile	0.541711371633581	0.7364223040482772
app	droid	0.48356555714173455	0.9400212592895167
app	market	0.7331991238415617	1.2385142478455133
app	blackberry	0.5077727010971144	0.502807452866772
smartphone	sprint	0.4494722381802513	3.086154175468025
smartphone	android	0.6334342673788581	1.7280306913148307
smartphone	mobile	0.6220151525800409	1.6457925930778587
smartphone	droid	0.790588087592929	1.156244367759153
smartphone	xoom	0.7579061271671074	3.673940840370144
smartphone	carrier	0.6835940347510805	3.609402319232573
smartphone	blackberry	0.8764733005120869	2.105324922456299
smartphone	htc	0.805885407618164	2.9084729982305726
smartphone	motorola	0.678086396103603	0.8290314565507365
smartphone	plan	0.2919859728030354	1.9511742426290406
smartphone	evo	0.6782960510653779	2.374657856239883
verizon	sprint	0.7848743546306757	1.4836367058784983
verizon	android	0.21236148380485953	1.917272690953359
verizon	mobile	0.3095817212616363	1.1418874121564415
verizon	droid	0.5001640649001882	1.7509514755058455
verizon	cell	0.1669754670657797	1.1031728999757513
verizon	blackberry	0.4244262280308502	0.9082725609749364
verizon	motorola	0.5301806547068526	1.018273456189265
sprint	android	0.2347861722431256	1.7994896552969755
sprint	carrier	0.7612814366021611	2.582248994546608
sprint	htc	0.5528687432454211	2.9799319622127176
sprint	plan	0.5822070168365618	3.121245495279295
sprint	evo	0.783966935802329	3.2934146806092315
android	mobile	0.6584496762533065	1.4577403615749187
android	cell	0.4580114207581214	1.4190258493942285
android	xoom	0.8062282087162524	3.4858886088672043
android	market	0.8131490801181002	1.959832305372155
android	htc	0.5758239797927351	2.432738694275852
android	motorola	0.5235302803424118	0.640979225047797
android	plan	0.31943746527484995	2.456269191686046
android	evo	0.38017650177328366	1.0879933360688336
mobile	cell	0.6174404041766184	1.7422528592654207
