reason	star	0.6861164226479447	2.5063207442918167
reason	main	0.4887069157289512	3.4489287844833454
star	rating	0.7968693907969453	4.164548820895349

seconds	minute	0.727822626611248	1.9448513877070712
half	hour	0.5807777687055526	2.444627175286477
hour	minute	0.6978925166556766	1.2770220151314158

blue	light	0.64807306425067	3.1124565478621324
blue	led	0.8327163479896065	4.770684624465664
light	led	0.682846521625027	3.1124565478621324

core	dual	0.641953903888916	5.383789097352073
core	ghz	0.7860154158600979	4.690641916792129
core	cpu	0.8855153369592865	3.368886076809809
core	amd	0.8424043289473463	3.368886076809809
core	processor	0.8544662688180003	2.6757388962498636
core	intel	0.8856234942173705	4.630017294975693
core	ram	0.8790365636507007	2.2162065668714233
faster	ghz	0.6251892412569805	2.7017143826531242
faster	slower	0.849771200729882	3.6180051145272794
faster	processor	0.6824661842503911	2.989396455104905
faster	ram	0.6416231749765301	2.529864125726465
dual	ghz	0.7656462579103057	4.5475410731514545
dual	cpu	0.6074295438158215	4.142075965043291
dual	amd	0.47373772894448984	4.142075965043291
dual	processor	0.5100223208313276	3.4489287844833454
dual	ram	0.5153496144111535	2.2962492745449596
ghz	cpu	0.8016173628047076	2.938103160717355
ghz	amd	0.6604967082802233	2.938103160717355
ghz	processor	0.7178511824873891	3.6312503412773003
ghz	intel	0.7602578211532183	4.422377930197449
ghz	ram	0.7622933409927218	2.4785708313389145
cpu	slower	0.6809480792756938	3.8543938925915096
cpu	ram	0.871021017966418	1.3799585426708048
amd	processor	0.7913542485439653	4.478548201664504
amd	intel	0.9100739357513145	3.1006220902151296
amd	ram	0.87511661047806	1.3799585426708048
slower	ram	0.6747722782321276	2.008567202093179
processor	intel	0.8206655549631666	3.793769270775075
processor	ram	0.8807727457438728	1.3799585426708048
intel	ram	0.9135596978730666	2.3534076883849084

bar	weak	0.6459300782111675	4.324397521837246

backpack	compartment	0.718482516357776	2.911785852399981
backpack	weight	0.6875923076739231	1.7261621867422416
compartment	heavy	0.4307627534162465	1.7896430663216774
weight	heavy	0.6589546725376524	1.9903137617838285

mine	friend	0.4984259092501523	2.706991439753968

acer	toshiba	0.6102243734390703	1.1002025354914446

widescreen	monitor	0.588308628615603	3.043463676375181

strap	shoulder	0.8898388753645705	4.482026466040828

ac	charger	0.670647111897105	1.82844103586266
ac	lighter	0.5969489726580297	2.2449559801574095
ac	power	0.43244753331573216	1.629770341067176
ac	brick	0.7776186905776554	3.535940161472975
ac	outlet	0.7174039178396799	3.3948615632130696
ac	wall	0.41036121468262055	2.468099531471619
charger	lighter	0.6583813306767387	1.1352938553027148
charger	power	0.400519334261485	0.5201082162124812
charger	brick	0.5976204948028098	2.4262780366182803
charger	outlet	0.6670885677764792	1.8797343302502105
charger	wall	0.44375181553423193	1.3584374066169242
lighter	power	0.3769936826242053	2.03523544917534
lighter	wall	0.4568178439897115	2.8735646395797834
power	brick	0.4530925554249714	2.34539037747918
power	outlet	0.5441908157376083	0.7002343824430002
power	wall	0.3741646312322432	1.5652318199296047
socket	outlet	0.8691958319921911	3.751536507151802
outlet	wall	0.7114693442611061	4.5342958464014345

clear	picture	0.6086778203299306	2.388056823798083
clear	crisp	0.6961957684401016	4.467498365477919

cord	adapter	0.47861203978471467	1.7486096776562527
cord	short	0.6074614574827912	2.788725759642754
cord	plug	0.6350816813152588	1.1175942782033137
cord	long	0.38251593126138084	1.5424774721685794
adapter	plug	0.695266359403302	1.945777742567202
adapter	long	0.18196294761741427	0.9843665754125773
short	long	0.74555949966232	1.2135524411827496
plug	long	0.20918131048279576	1.0464983565195836

area	solid	0.20460555792608837	2.4998482297861995
area	equipment	0.12597536751388239	3.736610856935126
area	piece	0.1808612439905446	3.4489287844833454
area	place	0.5750612448123045	2.4373278728048655
flimsy	cheap	0.6588727754435163	2.024482657399078
flimsy	plastic	0.8204211793684177	3.8460950897768145
flimsy	piece	0.4755165826044281	3.759083712787185
flimsy	design	0.5059439470071538	2.024482657399078
solid	cheap	0.5728706452436213	0.9883907257123028
solid	plastic	0.5188817234011788	1.4237087969701483
solid	piece	0.17436951061363481	2.029844600540464
solid	design	0.6047984236947107	0.9883907257123028
solid	construction	0.6749473256402908	3.6674533899412602
kind	part	0.50081636334668	1.9800308948282446
kind	plastic	0.3953082043698646	1.7222017855261447
kind	material	0.41492349775530935	2.1051940377822507
kind	design	0.36840040266540064	1.9800308948282446
part	cheap	0.43171280281142654	0.8960174055812875
part	thin	0.3167695605752687	1.9374712804094485
part	plastic	0.519539883378129	2.024482657399078
part	piece	0.40271417029054035	1.9374712804094485
part	design	0.22010302881504307	0.8960174055812875
part	place	0.5107565501456961	2.3121647298508594
metal	cheap	0.5084103719763022	2.282311766701178
metal	thick	0.7627285849301041	3.61144771398112
metal	thin	0.7596440702145468	2.630618460969394
metal	plastic	0.8742424964012973	3.123094946067188
metal	rubber	0.784410795141115	2.630618460969394
metal	design	0.3757777709996786	1.589164586141233
metal	junk	0.25295375586901603	3.169614961702081
equipment	piece	0.4557147057809552	3.2666072276893905
cheap	durable	0.6316269143173043	1.7833206005821902
cheap	plastic	0.6196750075257516	2.7176298379590236
cheap	material	0.523408318451569	2.1197928372034034
cheap	piece	0.4133013719331968	2.342936388517613
cheap	rubber	0.38084740068892886	1.2443240998495033
cheap	design	0.46921864461961815	0.2028702250213422
cheap	junk	0.3270632900723085	2.8819328892503
cheap	construction	0.5707954652272529	1.7833206005821902
cheap	place	0.22847216144116045	0.9258703687309687
thick	thin	0.8749110235753218	3.2666072276893905
thick	durable	0.5602263843560665	3.805603728422078
thick	plastic	0.7148432180015013	2.660471424119075
thick	material	0.7264696235291731	3.736610856935126
thick	piece	0.339890118854728	3.2666072276893905
thin	plastic	0.7616419226329775	2.7782544597754586
thin	material	0.7867006978470799	2.0626344233634546
thin	rubber	0.706383707285395	2.9789251552376097
thin	design	0.44327939668678384	1.2443240998495033
durable	material	0.5791740068755189	3.294778104656087
plastic	piece	0.4075581008411493	2.372789351667294
plastic	rubber	0.7123848788352738	1.6796421711073486
plastic	place	0.4098754217989129	2.0543356205487595
material	design	0.422301154587289	1.0211805485352936
material	place	0.3373514672750003	1.7441806922449201
piece	rubber	0.3067225339462115	2.9789251552376097
piece	design	0.24416990793634397	1.2443240998495033
piece	junk	0.5451601694518942	3.923386764078461
piece	place	0.3614832821008058	1.9673242435591298
rubber	place	0.49741223665768275	3.0659365322272394
design	construction	0.6676467859747154	2.4764677811421354

compatible	upgrade	0.521215505231567	2.706991439753968
compatible	version	0.6893978135612342	2.5063207442918167
upgrade	future	0.8025632408220102	3.4001386203139132
upgrade	update	0.8067717101971326	2.573460047129445
upgrade	version	0.6532406969505019	2.5426883884626914
future	update	0.6747797214595893	3.9233867640784608
future	version	0.6046563632208342	3.199467924851762
update	version	0.6810801303735178	2.3727893516672944
version	latest	0.7334972046494345	2.8427929809130297

display	screen	0.5521154319343914	0.9258703687309687
screen	touchscreen	0.5169167094790754	1.8013391060848687

feature	function	0.6537492570902326	1.8196882447530651

quick	simple	0.6279230994808317	2.1271729445010257
quick	easy	0.5513694332079855	0.7134796091930208
simple	easy	0.8352503315075462	2.245956480490993

site	web	0.5640508184712313	3.9822272641013945

larger	size	0.6880654967791187	2.033885010077469
larger	large	0.6989453328234495	2.0598604964807294
larger	compact	0.4969942303705934	2.6064042028487995
larger	space	0.43281755582256143	2.1420985947177016
small	smaller	0.6440030085356717	1.4595335234882931
small	size	0.6434205231462498	1.6877921754692735
small	large	0.6637251599844254	0.4610046933771661
small	compact	0.686535080553073	1.700695580305181
small	bigger	0.581383578099658	1.1028585795495607
smaller	size	0.7595126461420181	2.3392666596286507
smaller	large	0.7486579291615871	1.672094965471966
smaller	bigger	0.8150006882801398	2.3139488516443607
smaller	space	0.4827104432656446	1.7543330637089378
size	large	0.6894154387021862	0.6475906489575783
size	compact	0.6156251042527457	1.8872815358855932
size	bigger	0.649842132304123	1.9825917156899182
size	space	0.5871263604356152	1.4229759277544956
large	compact	0.4250527372149674	1.913257022288854
