reason	star	0.6861164226479447	2.255505793228243
reason	due	0.5789165259211208	1.5025401174573876
star	due	0.6454294478983346	1.930579547604091
star	rating	0.7968693907969453	3.4927645751876457

seconds	ready	0.7069643015472108	3.20930637385205
seconds	minute	0.727822626611248	2.0461555640463693
half	hour	0.5807777687055526	2.4926286958819106
hour	minute	0.6978925166556766	2.022625066636175
ready	minute	0.7231901946562974	2.3826278006675823

accurate	screen	0.17562865756611057	1.7101794822356322
accurate	stylus	0.29989396369172716	1.87430530711971
accurate	pen	0.2899914742067765	0.9998117039240163
accurate	tip	0.3024798488425706	2.3525297695103027
accurate	capacitive	0.3165042092947754	3.2782992453390016
accurate	hand	0.22488789714749258	1.845484868584218
accurate	smooth	0.6198478624796276	4.275128839697169
accurate	finger	0.3460445298959307	2.046155564046369
accurate	kind	0.21590712548600877	2.7119037704182
accurate	display	0.3526638911360471	2.6339422289484884
accurate	touch	0.13096770148399584	2.4656069141292734
accurate	touchscreen	0.35814024341129025	3.4896083390062085
accurate	responsive	0.4941473324338841	2.371577964480997
accurate	ipad	0.009499654910957056	0.31155450865826295
palm	hand	0.631370732030618	3.9737165744334857
palm	handwriting	0.39475044382943913	5.155216522907363
part	screen	0.013631588815744666	0.11031102081768235
part	stylus	0.20399295861514433	0.562118918153541
part	wacom	0.062461610484361385	1.5242801040937937
part	cover	0.38862859496649493	1.2378743560016174
part	pad	0.18638863412876427	0.7339691750802003
part	case	0.33187218656916273	0.9763946559438605
part	order	0.4708553923716088	2.371577964480997
part	finger	0.12084105685973057	0.7339691750802003
part	headset	0.05633745410121005	1.5448993912965292
part	kind	0.50081636334668	1.3997173814520312
part	display	0.06864787657621785	1.3217558399823193
part	touch	0.06986657790930884	0.05480823649499516
part	iphone	0.11124745043661266	1.4842747694800944
part	plastic	0.519539883378129	2.120263536200091
part	ipad	0.04050688884807574	0.9452782687474073
screen	stylus	0.2942069688065656	0.7657178733947809
screen	cover	0.20426571184655484	1.1360916616916752
screen	firm	0.14047040729282156	1.3535045382968998
screen	pad	0.3268923369606017	0.9888614247089904
screen	pen	0.20056272094027472	0.34798267269480204
screen	fingerprint	0.3784733024908249	2.028633213354167
screen	fire	0.24774930722425226	0.8228762872347295
screen	tip	0.10285149666041793	0.7844100064069331
screen	precise	0.1933340902635905	1.5160234677946747
screen	capacitive	0.29706212849625147	2.4033266627955774
screen	case	0.2642970808265994	0.027314101246714625
screen	hand	0.26728039902487466	0.5650471779326296
screen	smooth	0.28035293097522906	1.6083967879256897
screen	finger	0.3831982282628963	1.5194896757711607
screen	surface	0.2556235367305777	1.072092078858714
screen	display	0.5521154319343914	1.0658224658451187
screen	handwriting	0.2985439290243379	0.7657178733947807
screen	touch	0.3309734055962035	2.1014599553518405
screen	touchscreen	0.5169167094790754	0.8228762872347295
screen	sensitive	0.3053425510184197	1.8235081675426354
screen	iphone	0.12758235686301145	0.12972910667478416
screen	bluetooth	0.006960099976936696	0.7011793522572095
screen	responsive	0.403781949184306	1.9561377113160132
screen	protective	0.2771153637938789	1.4966053819375729
screen	ipad	0.29347707059452377	0.12972910667478416
screen	accessory	0.0034351606568596704	0.4372138064227448
stylus	cover	0.5515805368208229	0.7406016986403303
stylus	firm	0.712508575655941	2.2107775437409227
stylus	pad	0.580025163442768	0.6421616258270776
stylus	pogo	0.7133156763737871	1.7407739144951873
stylus	pen	0.7650766914083555	1.3875772349327797
stylus	fingerprint	0.7428511370928581	1.586623234667929
stylus	fire	0.7354968010064253	0.2938549315588618
stylus	tip	0.6672644635746244	2.4889808722381597
stylus	boxwave	0.7724549894834037	3.031758095810753
stylus	precise	0.622848663883846	1.6801492926787525
stylus	capacitive	0.8304662371410183	2.7216031675069137
stylus	case	0.47091472196250983	0.009118369336837719
stylus	hand	0.42907391764187497	1.4223201833766526
stylus	order	0.06560368011062934	1.1811581265597646
stylus	smooth	0.3379664330336065	0.38622825168987696
stylus	finger	0.6647475149309406	2.316138059398749
stylus	kind	0.28214772203341487	0.2092975435307987
stylus	handwriting	0.5485046871853614	2.316138059398749
stylus	touch	0.5853229532161058	1.5034457281890212
stylus	touchscreen	0.7255999783289653	1.6801492926787525
stylus	sensitive	0.43325568648639456	0.6013396313068226
stylus	cheap	0.2788225440905765	0.9298436982788584
stylus	iphone	0.4522143791561062	1.3924672202269717
stylus	plastic	0.4222821518211807	0.9298436982788584
stylus	responsive	0.6387001013749538	0.9675840262617055
stylus	protective	0.7103624003379773	1.9484132792734317
stylus	ipad	0.67310406096366	1.3642963432602753
wacom	cover	0.4279859507838861	0.6041505959124728
wacom	pad	0.5167067590744601	1.1988577036591654
wacom	pen	0.7107689450129002	1.8871148989249191
wacom	tip	0.4980064658657506	0.40661962045498934
wacom	precise	0.5954900819052655	1.5436981899508952
wacom	surface	0.36926708214774107	1.79291398157488
wacom	kind	0.11646335513635053	1.459140801922832
wacom	touch	0.42797460911628793	0.11423165696579597
wacom	plastic	0.2972193816844796	0.7933925955510012
wacom	responsive	0.5710038869187402	0.42566781542568394
wacom	accessory	0.3420940731383796	1.1580357091389106
cover	firm	0.42630914044354273	2.8865329815889993
cover	fingerprint	0.6369670501823133	1.1637663838478955
cover	fire	0.5028557430741195	0.9696103694069381
cover	capacitive	0.4657754061817152	1.4514484562996763
cover	case	0.656609257784917	1.6403852522123503
cover	finger	0.5088864378542843	0.21930477500704396
cover	surface	0.5614490392739117	1.2188261610309228
cover	plastic	0.70935803419646	2.011064244235099
cover	protective	0.7134530871159057	3.029633825229672
cover	ipad	0.41349581429905136	0.8825989924173083
cover	accessory	0.47732804809097673	1.2770950691548988
firm	tip	0.6781578214435242	3.3821491866914606
firm	boxwave	0.8086341687108286	4.261398646885267
firm	finger	0.6075822420121223	3.0757749812275272
firm	touch	0.3649571481974967	2.396614042642322
pad	pen	0.6641524719070833	1.8471095643112199
pad	fire	0.343519268368246	1.1588523690454664
pad	case	0.20677083500493587	0.36329018305745153
pad	hand	0.4502502907497823	1.594170440303312
pad	order	0.0032089538980472065	1.3530083834864237
pad	smooth	0.4744843202004696	1.9443728697364269
pad	finger	0.7002867011065897	1.507159063313682
pad	surface	0.5251219682642321	1.4080681606694512
pad	kind	0.32348604025840266	1.0742949810174032
pad	display	0.2752692072660661	0.9963334395476914
pad	touch	0.5968404564360269	2.2142924858483672
pad	responsive	0.6453581264973006	0.7339691750802003
pogo	pen	0.5475682859066568	1.5594274918594389
pogo	tip	0.6655115889915773	3.6052927380056707
pogo	boxwave	0.8636471214387408	3.7913950176395312
pogo	finger	0.5398828346695457	3.298918532541737
pogo	touch	0.32750973642504544	2.619757593956532
pen	tip	0.6086202885966975	1.9711622129811988
pen	boxwave	0.6032366481543062	0.547826580180959
pen	precise	0.6948518642635239	2.1919500506029497
pen	capacitive	0.6765729487249438	1.2874937763757972
pen	hand	0.4682679079084847	1.3587567963972877
pen	smooth	0.4492516339395891	0.898029009614074
pen	finger	0.6412397112750544	0.9716408269573199
pen	flimsy	0.4843836670110713	1.7670668566376835
pen	surface	0.49365760417986115	1.748018661666989
pen	kind	0.2304075030009174	0.7210983014549958
pen	touch	0.5164835485223865	0.98562706893206
pen	sensitive	0.5044439660827336	2.0294311211051745
pen	cheap	0.15752582393729098	0.7484972756431102
pen	iphone	0.3624710295372914	0.11250850892311358
pen	protective	0.534927216135498	1.7670668566376835
pen	accessory	0.287098910346102	0.4199932086710742
fingerprint	tip	0.5303484396535195	2.3525297695103027
fingerprint	finger	0.6889210227524761	1.3530083834864237
fingerprint	surface	0.7103748908668486	2.3525297695103027
fingerprint	display	0.26229006526088017	2.6339422289484884
fingerprint	handwriting	0.6004642043571367	3.4324499251662597
fingerprint	touch	0.6095548788106607	0.6738474449012185
fingerprint	touchscreen	0.6164420780562884	2.103313977886318
fingerprint	iphone	0.2446542951971713	1.4101667973263725
fingerprint	plastic	0.45245478717462606	2.046155564046369
fingerprint	responsive	0.6539133784889455	1.6784307839210517
fingerprint	ipad	0.4459901517748489	0.31155450865826295
fire	capacitive	0.7709475263095175	3.0841432308980443
