Alarm Clock	-1223.5588033050176
Amplifier	-1262.8209331594865
Battery	-1300.8283862259045
Blu Ray Player	-1289.9633519052443
Cable Modem	-1286.1966945837544
Camcorder	-1336.1341821271083
Camera	-1304.5282324235907
Car Stereo	-1295.6873384099695
CDPlayer	-1213.0649585141905
CellPhone	-1145.566404712075
Computer	-1232.6889529656626
DVDPlayer	-1224.324526403455
Fan	-1142.519944558236
GPS	-1263.8130593856015
Graphics Card	-1155.0025634038245
HardDrive	-1102.7144799625103
Headphone	-1258.0977565042965
Home Theater System	-1396.073816592672
Iron	-1089.3420158082813
Keyboard	-1116.4436199778181
Kindle	-1132.696804834538
Lamp	-1049.0794171407083
Laptop	-1105.2747641165709
Media Player	-1050.4505508778534
Memory Card	-1239.3149559633944
Microphone	-1330.4134808005842
Microwave	-1074.5686446779475
Monitor	-1298.1878941240102
Mouse	-1188.7190985214038
MP3 Player	-1201.175571533498
Network Adapter	-1125.5365593363108
Printer	-1136.4854730969003
Projector	-1190.5502013228581
Radar Detector	-1348.939005004422
Remote Control	-1218.4190557831794
Rice Cooker	-1273.0885324996257
Scanner	-1089.6521405654755
Speaker	-1198.9066789114129
Subwoofer	-1159.5317173016604
Tablet	-1242.1047728350052
Telephone	-1195.0371098011854
TV	-1267.2987680626054
Vacuum	-1437.917049329297
Video Player	-1188.8713076415886
Video Recorder	-1370.1357923560643
Voice Recorder	-1328.347233400788
Watch	-1162.899656649588
Webcam	-1265.4367268787573
Wireless Router	-1343.4633043985702
Xbox	-1245.177845794727
average : -1221.9410026897845
