Alarm Clock	-304.8785103614928
Amplifier	-294.68158219912937
Battery	-293.7244401737988
Blu Ray Player	-325.78997792059346
Cable Modem	-298.821571341155
Camcorder	-313.27961414882884
Camera	-316.15665809502565
Car Stereo	-300.69336703723354
CDPlayer	-298.4726762185099
CellPhone	-296.359431938372
Computer	-317.2058268276174
DVDPlayer	-289.48057978134744
Fan	-300.6428140351814
GPS	-313.6662565201676
Graphics Card	-279.6132643547318
HardDrive	-308.70387118147335
Headphone	-301.20459313972617
Home Theater System	-302.7514482895266
Iron	-301.6401351312201
Keyboard	-301.78854188928614
Kindle	-284.12932600741067
Lamp	-292.6386740838305
Laptop	-296.1041251465174
Media Player	-307.41601130586446
Memory Card	-280.0720539175926
Microphone	-293.0057621232749
Microwave	-305.9436538665207
Monitor	-320.00716649527783
Mouse	-302.9290559475064
MP3 Player	-312.6279414332317
Network Adapter	-296.5299212880189
Printer	-302.54618756288704
Projector	-303.87103741518973
Radar Detector	-289.30085784761167
Remote Control	-306.2304161096374
Rice Cooker	-291.1370841626214
Scanner	-302.0204272943023
Speaker	-293.8087273914298
Subwoofer	-295.34794931515427
Tablet	-300.1836296358424
Telephone	-294.21883934391974
TV	-300.6969034844734
Vacuum	-313.60646605189896
Video Player	-312.78362912051733
Video Recorder	-314.98719832609316
Voice Recorder	-300.06645368111936
Watch	-306.6253767684031
Webcam	-312.1566563111065
Wireless Router	-320.68189599171905
Xbox	-293.3594944663446
average : -302.09176164959456
