Alarm Clock	-1568.9190417719988
Amplifier	-1618.122108930634
Battery	-1560.2604394417883
Blu Ray Player	-1635.0027030973745
Cable Modem	-1611.1391893675682
Camcorder	-1636.7135515152638
Camera	-1651.38061650553
Car Stereo	-1610.6009111534584
CDPlayer	-1640.6396029201103
CellPhone	-1597.992554004396
Computer	-1681.3462904829216
DVDPlayer	-1677.028485940225
Fan	-1621.2699753121756
GPS	-1670.4214976757498
Graphics Card	-1576.2326576717815
HardDrive	-1664.5946562845634
Headphone	-1664.8596781443493
Home Theater System	-1672.3021744290065
Iron	-1596.063916966884
Keyboard	-1533.115993964417
Kindle	-1586.809515413825
Lamp	-1549.617207685878
Laptop	-1602.2419679576872
Media Player	-1579.6055092375198
Memory Card	-1562.6418761586608
Microphone	-1625.2946530682082
Microwave	-1679.8120637573925
Monitor	-1677.5677881614379
Mouse	-1660.4681056563527
MP3 Player	-1690.7758391148125
Network Adapter	-1601.7798496489856
Printer	-1700.7853116393587
Projector	-1591.7623527771966
Radar Detector	-1611.1221122969916
Remote Control	-1584.3874215736676
Rice Cooker	-1597.7321867220678
Scanner	-1693.7073744131278
Speaker	-1614.3478985578633
Subwoofer	-1638.3100863441664
Tablet	-1682.2702919355377
Telephone	-1626.108021814655
TV	-1673.6622174338138
Vacuum	-1566.4340098647137
Video Player	-1718.351337206287
Video Recorder	-1653.4385496586196
Voice Recorder	-1585.0706851599214
Watch	-1578.8068672075422
Webcam	-1646.343553450755
Wireless Router	-1638.9719723087226
Xbox	-1488.5287245118961
average : -1623.895227926357
