Alarm Clock	-1250.9269099310663
Amplifier	-1251.6220281513959
Battery	-1270.6152638539852
Blu Ray Player	-1512.9547469157167
Cable Modem	-1334.8127323771978
Camcorder	-1535.6268101084013
Camera	-1533.7805210563101
Car Stereo	-1480.9961614856693
CDPlayer	-1396.583372546554
CellPhone	-1423.1472378853412
Computer	-1557.190034764216
DVDPlayer	-1441.0662424136583
Fan	-1392.3693977045696
GPS	-1469.1902484333655
Graphics Card	-1367.3918251162806
HardDrive	-1500.415272430257
Headphone	-1485.7994271957248
Home Theater System	-1546.596635164038
Iron	-1393.4150143138945
Keyboard	-1446.6096522581124
Kindle	-1344.5887826046903
Lamp	-1372.500706989434
Laptop	-1430.4688072109345
Media Player	-1600.5658931979697
Memory Card	-1332.9785685842091
Microphone	-1448.823412848573
Microwave	-1457.4255827240486
Monitor	-1503.8653993979692
Mouse	-1484.542568415245
MP3 Player	-1522.9859822004144
Network Adapter	-1435.2911539387799
Printer	-1511.328369542193
Projector	-1528.699955287302
Radar Detector	-1498.4886559086217
Remote Control	-1472.61503689694
Rice Cooker	-1417.5767456493238
Scanner	-1555.4853074671541
Speaker	-1476.022516452339
Subwoofer	-1424.4587266635854
Tablet	-1517.625337072338
Telephone	-1455.5901203531444
TV	-1491.5585331061834
Vacuum	-1552.2749095426855
Video Player	-1544.8743757767336
Video Recorder	-1592.3759165793356
Voice Recorder	-1464.3930061954272
Watch	-1410.7924574434942
Webcam	-1429.6107481787906
Wireless Router	-1554.6505628933903
Xbox	-1445.921992155372
average : -1457.3897933076476
