Android Appstore	-150.96521928933518
Appliances	-157.24640915182835
Arts Crafts Sewing	-162.15715771038415
Automotive	-153.21831722757608
Baby	-153.8831212533937
Bag	-132.78895982061005
Beauty	-146.3757099830229
Bike	-152.81348237242213
Books	-168.69474974093873
Cable	-156.01286008837667
Care	-144.7626472428589
Clothing	-163.8357770211815
Conditioner	-131.55154241008995
Diaper	-160.55730690478194
Dining	-161.6349321835286
Dumbbell	-165.87046025919577
Flashlight	-149.32011265568505
Food	-164.1764148784488
Gloves	-161.03603912369323
Golf	-154.35652466539827
Home Improvement	-163.48131858014338
Industrial Scientific	-159.1479279691272
Jewelry	-151.51191282968549
Kindle Store	-152.05040074319862
Kitchen	-168.06180435709447
Knife	-167.0960797344013
Luggage	-145.05020824138316
Magazine Subscriptions	-156.21564183580915
Mat	-143.10492390344277
Mattress	-152.4488660074071
Movies TV	-129.2536593420997
Music	-167.97105346995573
Musical Instruments	-164.45590635235618
Office Products	-146.4100969536477
Patio Lawn Garden	-167.21712491525486
Pet Supplies	-151.67068133603703
Pillow	-146.74012585359833
Sandal	-161.21826179906074
Scooter	-160.5359452141614
Shoes	-158.83449213734409
Software	-163.97182663855702
Sports	-164.14936905853375
Table Chair	-166.69295339228927
Tent	-160.4664966765387
Tire	-150.5744692339725
Toys	-170.49846607755597
Video Games	-169.98991401438263
Vitamin Supplement	-130.88801538178495
Wall Clock	-146.44341687831977
Water Filter	-159.4238964385366
average : -155.73665998696865
