Alarm Clock	-1392.099577051898
Amplifier	-1415.6355305977852
Battery	-1383.5403838796194
Blu Ray Player	-1573.471232820478
Cable Modem	-1442.9633531977165
Camcorder	-1529.393927993894
Camera	-1537.7280254216553
Car Stereo	-1440.1265109493377
CDPlayer	-1382.3713332498244
CellPhone	-1382.8636535163093
Computer	-1547.4409209626344
DVDPlayer	-1407.9571015518911
Fan	-1406.5856679134788
GPS	-1489.03331735454
Graphics Card	-1471.3452036654744
HardDrive	-1486.0236969188202
Headphone	-1526.7628123062739
Home Theater System	-1559.7127987296683
Iron	-1453.774580406356
Keyboard	-1442.357884595441
Kindle	-1370.404527144075
Lamp	-1369.6564227853858
Laptop	-1376.3440498677735
Media Player	-1595.172997537185
Memory Card	-1346.7883452473056
Microphone	-1435.8438910566506
Microwave	-1454.9045036096823
Monitor	-1513.248448667993
Mouse	-1456.3966321915761
MP3 Player	-1484.1798820632714
Network Adapter	-1433.201435972441
Printer	-1506.4310324808168
Projector	-1519.3692839714777
Radar Detector	-1529.1988007684579
Remote Control	-1459.0540054552885
Rice Cooker	-1416.2994831816734
Scanner	-1547.125561167824
Speaker	-1457.81455723334
Subwoofer	-1500.4753735885317
Tablet	-1500.7042021284287
Telephone	-1468.0605549748527
TV	-1486.895891891099
Vacuum	-1543.1693087584194
Video Player	-1561.0280766382048
Video Recorder	-1577.1396151003325
Voice Recorder	-1488.5166609087682
Watch	-1403.21681009468
Webcam	-1431.7481444273697
Wireless Router	-1532.9629037858133
Xbox	-1412.9491088468683
average : -1468.9897604925732
