Alarm Clock	-1260.8108125344122
Amplifier	-1260.8852085678477
Battery	-1215.8717550600684
Blu Ray Player	-1399.782020156619
Cable Modem	-1290.231577670496
Camcorder	-1348.341420493062
Camera	-1337.4129712605031
Car Stereo	-1262.5210297946985
CDPlayer	-1221.8631966947707
CellPhone	-1219.1590621907637
Computer	-1345.6636577786876
DVDPlayer	-1204.4118072086194
Fan	-1245.078613425792
GPS	-1304.489793212243
Graphics Card	-1253.9183685970959
HardDrive	-1277.4956087424869
Headphone	-1284.1713498494985
Home Theater System	-1310.8164649807693
Iron	-1272.0918113519945
Keyboard	-1275.1341100516045
Kindle	-1177.3262845589575
Lamp	-1244.5177946200417
Laptop	-1218.8944003966465
Media Player	-1325.0324403543734
Memory Card	-1184.4043350002044
Microphone	-1238.0339893311846
Microwave	-1279.8314152841635
Monitor	-1308.7419504092795
Mouse	-1274.9759559906547
MP3 Player	-1287.6266285498698
Network Adapter	-1266.0962171295207
Printer	-1289.0424990490792
Projector	-1333.5515300184877
Radar Detector	-1296.555997066229
Remote Control	-1318.3761561228457
Rice Cooker	-1305.2793487360598
Scanner	-1309.1811281722883
Speaker	-1239.4607858327602
Subwoofer	-1255.2631238948838
Tablet	-1259.6411650184962
Telephone	-1229.6391496405897
TV	-1287.7556411501878
Vacuum	-1338.6913371275882
Video Player	-1347.764032706294
Video Recorder	-1359.4194772015785
Voice Recorder	-1283.5124247829328
Watch	-1291.2726125846095
Webcam	-1256.7549985460048
Wireless Router	-1373.587313998504
Xbox	-1288.895216249625
average : -1281.185519782919
