beep	beeping	0.7304505223232602	3.1165607759975567	9
beep	automute	0.7257378892200852	2.366255181597663	9
beep	alert	0.7006290355593582	1.5261258106890718	9
beep	sws	0.6759773233728142	2.7717202897058275	9
beep	threat	0.6701747303347556	1.6322860065174625	9
beep	annoying	0.6416683426482358	2.4532665585872926	14
beep	grocery	0.6309223206654628	2.7110956678893925	9
reason	star	0.6861164226479447	2.383376222377774	4
reason	review	0.5138794254649816	0.789442496479639	4
reason	main	0.48870691572895125	3.2743491462676393	4
reason	lack	0.4608092211772324	2.240275378737101	4
reason	point	0.44795208123613134	1.0565052817286844	4
reason	previous	0.4446442806821897	1.581029749852837	4
reason	real	0.4181506892421128	1.72944975497111	4
accurate	super	0.532536748393617	3.1363634032937364	8
led	blue	0.8327163479896065	4.382895822038469	5
led	red	0.8220959731600841	3.898503455340633	5
led	bright	0.6898561268119381	3.8808038782412324	5
led	light	0.682846521625027	1.7253764295834741	5
remote	control	0.5961781304139394	2.8412093160032548	14
remote	mute	0.5204606206928247	2.129013940472615	14
cruiser	patrol	0.8105872649357416	2.286212473924126	2
cruiser	gun	0.8088906102240904	1.701278878004414	9
cruiser	median	0.8027054877998512	3.647189027059727	2
cruiser	mi	0.7866015873265374	4.563479758933882	2
cruiser	cop	0.7845267098206545	0.3700442940675507	2
cruiser	officer	0.7783525669340651	1.7753868501581358	2
cruiser	police	0.7752852293870007	1.4389146135369226	2
cruiser	stretch	0.7708963277662528	4.003863970998459	2
setting	mode	0.610337200280069	0.26223395149899437	14
setting	change	0.5892771773729731	3.161339389363914	14
setting	default	0.5890164246831741	3.4667210389150958	14
setting	auto	0.5451492953829147	1.277464631228053	14
setting	level	0.5348826903637497	0.9998328946297735	7
setting	option	0.5277996607345523	1.9508091844918187	14
setting	adjustment	0.4985500871707462	2.7045809868681987	14
setting	lowest	0.4676535767033113	3.1100460949763633	7
setting	brightness	0.46259497790831017	3.397728167428144	5
advance	lane	0.8511473995501104	2.461719694298351	2
advance	driving	0.8146707389572879	1.940422770665065	2
advance	highway	0.7935579165413383	0.2586641966513384	2
advance	interstate	0.7700626655345757	2.698108472362581	2
advance	warning	0.7545307595047702	2.606170977036896	2
advance	patrol	0.7510833372750656	1.742597027335145	2
bar	weak	0.6459300782111675	3.923821263324923	0
bar	strength	0.6346508909596366	4.02796152257752	9
bar	signal	0.6190092819465695	1.0726702185820396	9
bar	stronger	0.5276508181539241	3.598398862890295	9
trip	road	0.7674818020680103	2.432715988099925	2
trip	country	0.7122849677009785	2.886383198025967	2
trip	mile	0.6719576877717038	2.1304351162269914	2
trip	town	0.6607604722451452	1.6217857718835964	2
trip	median	0.6601316655746136	1.8647319504939857	2
trip	ticket	0.6572521702287418	0.5410731603655803	2
trip	cop	0.6377457138144775	0.3793466867298641	2
trip	patrol	0.6322871923460954	0.503755397358385	2
trip	police	0.6210149282387567	0.7550698256392909	2
trip	speeder	0.6018552706822357	1.7694217706896609	2
trip	highway	0.5998058375613539	0.6292604791086788	2
trip	louisiana	0.5967462541212181	3.2510263116138765	2
poor	lack	0.5084542051131924	2.730898295185572	4
poor	real	0.4162681878643348	1.8146075633114171	4
friend	alot	0.5187591973230402	3.4129956395589325	13
friend	stuff	0.5163059148501021	2.719848458998987	13
friend	cheaper	0.5086647025762585	3.0512055949534296	13
friend	mine	0.4984259092501523	2.7590691721522687	13
visual	occasion	0.7036479086517767	2.617569609878569	9
band	ka	0.8466585809601017	2.6282080080836248	9
band	maine	0.8000121489218189	2.4234135954376117	9
band	ku	0.7617607648356284	2.828878703545776	9
band	fals	0.7449221283464816	1.5071228635634566	9
band	patrol	0.712064809431199	1.2447585990959653	9
band	police	0.7099306728199949	1.1314299137889623	9
band	cop	0.7087407248646911	0.5813533877347578	9
