beep	timer	0.6427057787406033	2.124532486119667	14
beep	annoying	0.6416683426482358	3.0560906901246105	14
beep	beeper	0.624984612376395	4.011602135152047	14
beep	beverage	0.6230845327059391	2.8176796666796124	14
reason	star	0.6861164226479447	2.154385449269348	1
reason	fact	0.573362160771341	2.026552077759463	1
reason	review	0.5138794254649816	0.6204550893433928	1
reason	main	0.48870691572895125	3.859133541507773	1
reason	previous	0.4446442806821897	1.7641878132919722	12
ring	dial	0.6519506715628107	1.8173230680455843	7
paint	inside	0.8402859198194824	3.5222555430631806	0
setting	mode	0.610337200280069	0.8193118898768581	14
setting	auto	0.5451492953829147	1.5452488932597943	14
setting	level	0.5348826903637497	1.7924899961530645	6
setting	option	0.5277996607345523	1.308860115195564	14
setting	timer	0.4386181683570526	0.46910946044374313	14
convection	meat	0.8544677921294643	1.5142729653654892	10
convection	cuisinart	0.8289278312761991	2.964283140871488	10
convection	heating	0.8120135379590837	1.313602269903338	10
convection	food	0.7662047859814948	0.7670585635352682	10
convection	preheat	0.7661980757009175	3.8938190994956634	10
cover	plastic	0.70935803419646	2.428387417817049	0
cover	metal	0.699586737002419	3.3728490266579003	0
cover	flimsy	0.6771874695224303	3.4092166708287754	0
beautiful	color	0.6690444723184076	3.2696647904226697	4
trim	steel	0.7000334596903701	3.06312897550812	0
trim	stainless	0.6782218099137913	2.670735948967309	0
trim	cuft	0.6774559378104471	3.6002719075914844	0
trim	cabinet	0.6653025008167653	2.524132474775433	0
trim	width	0.6566070983199785	3.8515863358723905	0
trim	interior	0.649972114506187	1.493431391723534	0
press	push	0.7755413543664804	2.263425821885575	7
press	start	0.7308622582252091	3.8515863358723905	14
press	button	0.7291056776569684	2.2410963454874864	7
press	instance	0.6518096986170941	3.6179714846908855	14
addition	regular	0.5643129591947968	3.82561084946913	12
solid	construction	0.6749473256402908	3.692079456844607	0
solid	feel	0.627709124567939	4.973013302306672	0
solid	strong	0.6233097400384157	2.5934671681764976	0
solid	heavy	0.615025381313608	2.1516344158974583	0
solid	sturdy	0.55614211122401	3.085943653274292	0
solid	flimsy	0.5531989113952961	3.286614348736443	0
solid	sleek	0.5276613303318811	2.4881066525186712	0
solid	attractive	0.5000866487265746	2.3927964727143465	0
solid	material	0.4996431993378018	3.286614348736443	0
profile	spacemaker	0.5230857710381397	4.913294067605049	6
profile	lower	0.486126377428945	2.008533572256785	6
frozen	potato	0.9283393717006936	2.6665894330054605	10
frozen	chicken	0.920379759025259	2.0449012164276597	10
frozen	soup	0.9117549742449564	2.6326878813297787	10
frozen	beverage	0.9068878246442785	3.2305248820853993	10
frozen	leftovers	0.904611643329572	3.1435135050957697	10
frozen	meat	0.9003943929673711	3.248874020753596	10
frozen	vegetable	0.8996344910881809	3.6002719075914844	10
frozen	pizza	0.8950773965129147	3.2006719189357185	10
frozen	food	0.8582658451845099	1.9908339951573841	10
frozen	cooking	0.8540277896390787	1.8442305209655088	10
frozen	veggy	0.8465731873169201	4.242125793763879	10
frozen	baked	0.8396212378365223	3.548978613203934	10
frozen	cook	0.8381370227972513	1.588883829156664	10
frozen	meal	0.8330272255026936	3.0381529894379433	10
frozen	heating	0.8310390318572158	0.7456182322973989	10
frozen	oz	0.8255265089247144	2.989362825268511	10
dorm	apartment	0.830618744667614	3.7721221645181435	9
easy	simple	0.8352503315075462	0.4918377115212994	3
easy	breeze	0.6344443514984258	2.3789073605536792	3
easy	intuitive	0.5612677825174269	1.769141788932785	3
easy	quick	0.5513694332079855	1.1204463709436734	3
easy	easier	0.5313343569719402	0.20415563906951845	3
easy	complicated	0.49385758155077003	1.5034386231997794	3
easy	super	0.490399992034487	1.685760179993734	3
easy	interface	0.4810301735528827	1.7911206956515602	3
easy	convenient	0.42270009945368536	0.5226093701880531	3
spacemaker	ge	0.7962274794473675	3.566845615032358	5
labor	repair	0.7904627783319049	3.0720545411136246	5
labor	warranty	0.6784241892386706	2.6551607371818373	5
morning	hot	0.6545200564657659	2.0800807235488334	9
morning	cold	0.6421025661933838	3.0755087759817124	9
morning	oatmeal	0.6279944225450702	3.5108268472395574	10
plastic	metal	0.8742424964012973	2.2316771235709947	0
plastic	flimsy	0.8204211793684177	2.9611919483018148	0
plastic	thin	0.7616419226329775	3.65433912886176	0
plastic	material	0.7523710445861247	2.2680447677418694	0
plastic	rubber	0.7123848788352738	2.9611919483018148	0
plastic	hinge	0.6663821302221397	2.8558314326439884	0
size	smaller	0.7595126461420181	1.9680926026982744	11
size	large	0.6894154387021862	1.181854999072317	11
size	larger	0.6880654967791187	1.181854999072317	11
size	bigger	0.649842132304123	0.7763898909641527	11
size	small	0.6434205231462498	1.3268807711225747	11
size	compact	0.6156251042527457	0.7436000681411618	11
size	footprint	0.6102941573620779	1.2872155147301432	11
size	space	0.5871263604356152	1.3894943638505615	11
size	fit	0.5169673558074621	0.2655642671981621	11
size	roomy	0.4819565308486143	1.4049985503865268	11
size	medium	0.47863788323670325	2.2316771235709947	11
size	hand	0.4690481941490732	0.9995334422783624	11
cup	water	0.7437987676881247	4.501636989248964	10
cup	bowl	0.7245503002107281	3.9056535571426663	0
deal	mind	0.3903395814235645	3.2951980924278343	1
saturday	friday	0.661454421189502	4.850115165983517	5
knob	dial	0.7641059239509073	1.737280360372048	7
knob	push	0.7064455798352238	2.0498517215875163	7
knob	keypad	0.6747965930103421	2.3927964727143465	7
knob	control	0.6359210842431166	1.7160162696186065	7
knob	annoyance	0.6203586979549625	2.7757887249704525	7
manual	instruction	0.7626101525325614	3.089446283825494	3
manual	owner	0.5888494205331435	4.698884196259594	3
manual	intuitive	0.5140392708708603	2.662002268998554	3
