reason	star	0.6861164226479447	2.7811724659311725	14
reason	review	0.5138794254649816	1.383317282410206	14
reason	real	0.4181506892421128	2.0650357671465285	14
texas	summer	0.8452262389580977	3.633024922269565	7
remote	control	0.5961781304139394	3.1858359707900004	3
remote	button	0.5733019404764569	2.146647102592692	3
supply	molex	0.7134407542048798	4.092557251648005	2
supply	psu	0.6341050790963052	4.78570443220795	4
supply	pin	0.5589931774828969	3.804875179196224	2
setting	mode	0.610337200280069	1.8513411050302513	1
setting	level	0.5348826903637497	1.4326307701720664	5
setting	option	0.5277996607345523	0.5163400382979114	3
setting	adjustment	0.4985500871707462	0.7527288163621417	1
setting	lowest	0.4676535767033113	3.0144919148359324	5
setting	timer	0.4386181683570526	1.1581939244703063	1
cover	plastic	0.70935803419646	1.2572452709348678	0
cover	case	0.656609257784917	1.1757522366836848	0
trip	town	0.6607604722451452	3.6107191647552663	13
poor	due	0.49216642265060273	3.969497158890778	14
oscillation	stationary	0.8428967697157671	3.5127387563950627	7
oscillation	quietness	0.7804042010176704	3.042735127149327	7
oscillation	vent	0.775985446935099	3.5127387563950627	7
gentle	flow	0.8828371219741549	2.9821105053328925	7
resistor	cfm	0.7037442813251022	3.655839600035736	7
resistor	reduction	0.6837777728656566	4.3489867805956814	7
resistor	silent	0.6828840673550475	3.105793263116464	7
outlet	electrical	0.7784256116395242	4.0125145439744685	2
outlet	wall	0.7114693442611061	2.5572273113676265	2
outlet	charger	0.6670885677764792	4.3489867805956814	2
outlet	plug	0.6521933918298972	3.1252113489735653	2
moving	holmes	0.8495081624056172	4.78570443220795	7
honeywell	lasko	0.8492880236968939	1.0080294793108828	7
honeywell	vornado	0.8308247225914358	3.4357777152589346	7
honeywell	circulator	0.8291417302338274	3.6870921435398407	7
honeywell	stuffy	0.814355207612068	2.9939449629798953	7
height	tilt	0.7960424698572127	2.4878926179665624	12
height	tilted	0.7665965096998717	2.583202797770887	12
height	pole	0.758274321170497	2.806346349085097	12
height	tall	0.7531817495057226	3.276349978330832	12
height	adjustable	0.7369332102414637	4.105629333215358	12
ram	intel	0.9135596978730666	3.1480956428071534	4
ram	core	0.8790365636507007	3.7358823077092724	4
ram	cpu	0.871021017966418	2.860413570355373	4
ram	corsair	0.8651634086446968	3.265878678463537	4
ram	motherboard	0.844127335641488	3.553560750915318	4
ram	mobo	0.8222159083023333	4.429029488269218	4
ac	adapter	0.660391404981339	3.225056683943282	2
adapter	plug	0.695266359403302	2.288963324772947	2
adapter	charger	0.6221842849744665	3.5127387563950627	2
adapter	usb	0.5657872030377961	3.042735127149327	2
solid	construction	0.6749473256402908	3.6462701490195855	9
solid	heavy	0.615025381313608	1.9372023956366438	9
solid	design	0.6047984236947107	1.4543506239130592	9
solid	sturdy	0.55614211122401	2.2364452904895007	9
solid	flimsy	0.5531989113952961	2.95312296845964	0
solid	plastic	0.5188817234011788	0.6410591315110507	0
solid	pro	0.5042474221210705	2.6654408960078593	9
solid	material	0.4996431993378018	2.6654408960078593	0
past	previous	0.6738023772377022	2.4549484622472084	14
night	morning	0.6896776241961686	1.7983404083244758	1
night	kid	0.6050321153752549	2.039502465141364	13
night	bed	0.5594147920212287	1.721967429539902	13
night	warm	0.5103193634665181	1.1539833919339626	1
portable	compact	0.6002744231239764	2.6344960921584377	8
portable	small	0.490651549189462	1.254802415069899	8
easy	simple	0.8352503315075462	1.7757875236620029	3
easy	quick	0.5513694332079855	2.5867177398783316	3
easy	super	0.490399992034487	1.2988634515716933	3
easy	straight	0.437973084361781	1.9581090804559576	3
easy	setup	0.43664305605436815	2.8743998123301124	3
easy	convenient	0.42270009945368536	1.3703224155538385	3
version	older	0.6649085988911984	2.7997889485389376	14
pack	rechargeable	0.7955481410318831	4.380239324099786	11
pack	life	0.5992387603175665	2.9398777417096196	11
plastic	metal	0.8742424964012973	2.670350889505415	0
plastic	flimsy	0.8204211793684177	2.6071719878838833	0
plastic	material	0.7523710445861247	1.2208776267639927	0
plastic	grill	0.667325764009651	2.538179116396932	0
size	large	0.6894154387021862	1.794745437406617	8
size	larger	0.6880654967791187	0.8679834056651663	8
size	bigger	0.649842132304123	2.0311342154708476	8
size	small	0.6434205231462498	0.9258773840840689	8
size	compact	0.6156251042527457	2.0824275098583978	8
size	tiny	0.5698378352304901	2.0311342154708476	8
size	medium	0.47863788323670325	0.6961331487385073	8
slow	fast	0.629113257014781	3.042735127149327	3
