gluten	dairy	0.867133900429226	3.972690407078174	1
gluten	gravy	0.8317691282307899	2.611713853942573	1
gluten	celiac	0.830776521060128	2.8740781184100643	1
gluten	foods	0.8165603332387121	1.998609381056164	1
gluten	cracker	0.8005309124680835	2.8740781184100643	1
gluten	wheat	0.7792755419882684	2.148141115027128	1
gluten	pretzel	0.77572674762177	2.8740781184100643	1
gluten	disease	0.7712215818070562	2.6917565616161094	1
gluten	allergic	0.7528208064059078	3.5672252989700097	1
gluten	noodle	0.7250593674483256	1.4877837572901738	1
reason	star	0.7378217390933967	3.1801093295300418	6
reason	due	0.7022215223460281	2.892427257078261	6
reason	review	0.6196148670995608	1.8219858453768474	6
reason	experience	0.48423644207962013	2.892427257078261	6
egg	sandwich	0.8406680428486419	2.669283705764051	9
egg	garlic	0.8248137596614769	2.2638185976558867	9
egg	soup	0.8179718700282059	2.332811469142838	9
egg	breakfast	0.8126352392922873	2.199280076518315	1
egg	rice	0.8119424801721383	1.9596072232528952	9
egg	wheat	0.774235522985202	1.5378815942729505	1
egg	corn	0.7680171949810087	2.2638185976558867	8
egg	tablespoon	0.7665772367928694	3.585574437638206	9
taste	aroma	0.8775689843423594	1.3500000549271207	7
taste	sugar	0.8623974474467142	0.671241611819275	7
taste	sweet	0.8522669421253591	0.9312897200689354	7
taste	hibiscus	0.8499115087376761	1.167678498133166	7
taste	raspberry	0.83932895290625	1.0135278183059078	7
taste	spice	0.8324379978056032	0.251387766259011	7
taste	savory	0.8264292325859852	1.3500000549271207	7
taste	sweetener	0.8190996429903535	2.266290786801276	7
taste	cinnamon	0.811112923653023	0.7622133900250018	7
taste	brownie	0.8044534819453747	0.47453131757322065	7
sauce	soup	0.8785861732555492	0.7013946499899626	9
sauce	fruity	0.8740598285712862	1.836374582828947	9
sauce	spicy	0.8707134056419085	1.9133356239650754	7
sauce	tasty	0.8399011881444545	0.2723990444716039	9
cheese	meal	0.8588042663459352	1.367982557477553	1
cheese	onion	0.8477858085766811	2.3488118104892792	8
cheese	crunchy	0.8405917806415601	2.887808311221966	4
cheese	tasting	0.8404687835361785	1.2501995218211697	9
cheese	recipe	0.8364908552522758	0.9216954548491336	8
cheese	garlic	0.8358140864242243	3.224280547843179	8
tea	tips	0.8937864399531287	2.087689011109853	7
tea	grey	0.8694401627909308	2.424161247731066	7
tea	hibiscus	0.8581780561901204	1.9541576184853306	7
tea	iced	0.8518828012208824	2.424161247731066	7
tea	caffeine	0.8449553887781922	1.9541576184853306	7
tea	sugar	0.844049674553899	0.6104228717842358	7
tea	bitterness	0.8424584021894733	2.241839690937111	7
tea	raspberry	0.8397366169756612	1.8000069386580724	7
tea	pg	0.8370043026973905	2.087689011109853	7
tea	seasonings	0.8360439603421537	2.424161247731066	7
tea	chamomile	0.834098906363004	2.3959903707643697	7
tea	satisfying	0.8323069706287176	1.0378668866111755	7
tea	sweetener	0.826451207579541	1.44333199471934	7
tea	decaf	0.8263671645215489	1.836374582828947	7
tea	flavored	0.8237046916423576	0.7013946499899626	7
tea	bitter	0.8232228381435358	1.3255489590629563	7
tea	spice	0.8203516462758982	0.22693667039484675	7
tea	cinnamon	0.8201769862202306	1.0096960096444791	7
tea	additive	0.8115921074591568	0.8555453298172209	7
virgin	olive	0.8887201575751532	3.879448480337908	8
virgin	fruity	0.8127997302619765	4.124570938370893	7
cake	muffin	0.8539475241168416	2.4097725102789664	9
cake	biscuit	0.8536631822730836	3.439391927460125	9
cake	flour	0.8340612912185341	1.9353145306838508	7
cake	artificial	0.8238377645601185	2.3407796387920152	7
protein	sodium	0.8768156101340417	4.048197959586319	3
protein	allergic	0.8380672519126899	3.8250544082721096	4
protein	vitamin	0.8244597225328889	3.036597047907839	4
friend	christmas	0.7891909352436196	1.8101513877298447	10
friend	gift	0.7351890735327365	1.9379847592397295	10
friend	party	0.6515389300063539	2.7264421196039996	11
jar	oz	0.747785517873871	3.1124891418550624	9
night	morning	0.8106823696009435	2.444659769279407	14
night	bed	0.6706564124629992	4.6041440186327796	6
night	hot	0.6700980490230903	2.013876853186953	14
mild	bitterness	0.9201376351092941	3.9910395457463705	13
mild	flavorful	0.8952418639809505	2.6917565616161094	13
mild	caffeine	0.886420634434988	3.1437416853591666	13
mild	refreshing	0.8782916424910252	3.2178496575128888	13
mild	aftertaste	0.8696175756931073	3.4802139219803796	13
mild	grey	0.8602176583531349	4.173361102540325	13
milk	cow	0.863723431224166	3.6305524329212835	12
milk	drink	0.8592401950008337	0.5792503082124818	12
milk	substitute	0.8580693917091384	1.7922729480583355	12
milk	almond	0.8380531340146615	3.1605488036755482	12
milk	corn	0.8197065617043273	1.4821180197544963	12
milk	tetra	0.8144211377914192	2.5807303084226056	12
milk	tasting	0.8144206551709681	0.6066492824005965	12
milk	butter	0.8049899700545974	1.0766529116463317	0
almond	cow	0.9257894885900887	3.6827381860918535	4
almond	creamy	0.9127263717216803	3.2307530623487963	4
almond	soy	0.9084179300496907	2.920598134044957	4
almond	crunchy	0.8809580322702082	2.9895910055319086	4
almond	cereal	0.8554274142537545	2.296443824971963	4
peach	celestial	0.8843739623631435	4.242353974027277	13
peach	herbal	0.8516073818820371	2.856059612907386	13
pancake	pamela	0.9244000368618116	3.6998912653181035	13
pancake	blueberry	0.9218883322044291	3.23726774336999	13
pancake	muffin	0.890419653948159	3.7117257229651064	13
pancake	artificial	0.8862698627331581	2.0332949390440542	7
pancake	waffle	0.8412669739541435	4.048197959586319	13
pancake	gf	0.8401586959933935	1.9687564179064834	13
allergy	corn	0.7877808733040379	3.0747488138722154	8
allergy	chicken	0.7765795255870469	2.0692269482701175	8
wonderful	addition	0.6593402574752392	2.8152376183871306	6
packet	sugar	0.8215262724758169	0.5678632573654399	7
pack	bag	0.5402263623391634	1.2785547475762944	5
easy	quick	0.5090824197973558	2.0611297380374984	14
easy	process	0.4097840990881317	3.010210292734644	14
brownie	chocolate	0.8663065672047171	2.1992800765183156	0
brownie	delicious	0.8659495215145034	1.1776288289863341	7
vitamin	acid	0.8346517834419779	4.260372479529955	4
vitamin	ingredient	0.8236894804319281	2.1562383252597472	2
plastic	cheap	0.6985366142205754	2.920598134044957	6
plastic	piece	0.6493394272254938	2.563923190106225	6
size	smaller	0.6562422062109667	3.4314237578109474	5
size	larger	0.6245938042288994	2.920598134044957	5
size	normal	0.5792173209855228	2.7382765772510025	5
difference	huge	0.6383712487796087	3.4885821716508967	5
baked	biscuit	0.8943462562821534	4.866508283100271	0
