reason	star	0.6861164226479447	2.5063207442918167	1
reason	review	0.5138794254649816	0.8524310692868827	1
reason	main	0.48870691572895125	3.4489287844833454	1
reason	chance	0.45978514480319577	2.706991439753968	1
reason	point	0.44795208123613134	1.7261621867422416	1
reason	real	0.4181506892421128	1.4384801142904606	1
bag	briefcase	0.6709231211076325	1.8529138923813857	4
supply	ac	0.6560135902438899	2.0626344233634546	14
supply	presario	0.6266881124196706	3.8543938925915096	14
supply	outlet	0.5735162459908842	2.51939282585917	14
supply	inspiron	0.5572449398616102	2.6016309240961415	14
setting	level	0.5348826903637497	2.9720047123930358	7
setting	option	0.5277996607345523	2.709640447925545	6
setting	brightness	0.46259497790831017	2.278857531833091	6
bar	weak	0.6459300782111675	4.324397521837246	9
bar	close	0.568869234261419	3.4489287844833454	9
dvd	disc	0.6110800881669602	3.700243212764251	5
dvd	burner	0.609142362460501	4.3933903933241965	5
music	itunes	0.6627791512746991	3.3237656415293393	13
compartment	backpack	0.718482516357776	2.911785852399981	12
compartment	zipper	0.6919446883304158	3.3172509605081455	12
compartment	padded	0.683515385555238	3.8162421266271336	12
compartment	overnight	0.6636104878665082	3.9414052695811392	14
friend	mine	0.4984259092501523	2.706991439753968	8
friend	gift	0.47723688601696995	2.948153496570856	8
toshiba	acer	0.6102243734390703	1.1002025354914446	1
toshiba	samsung	0.5651129418434444	2.858060453043818	1
toshiba	compaq	0.5600267110134404	2.069603092679548	1
toshiba	qosmio	0.5477689138966586	3.5512076336037635	1
shoulder	strap	0.8898388753645705	4.482026466040828	12
shoulder	briefcase	0.8214623549618455	3.6312503412773003	12
shoulder	padded	0.8121758298446183	3.282943647009084	12
shoulder	padding	0.7983801217772909	2.4785708313389145	12
outlet	socket	0.8691958319921911	3.751536507151802	14
outlet	ac	0.7174039178396799	3.3948615632130696	14
outlet	wall	0.7114693442611061	4.5342958464014345	14
outlet	charger	0.6670885677764792	1.8797343302502105	14
outlet	plug	0.6521933918298972	3.132497298745579	14
outlet	ground	0.6394139039138764	3.90568718697906	14
ram	intel	0.9135596978730666	2.3534076883849084	0
ram	processor	0.8807727457438728	1.3799585426708048	0
ram	core	0.8790365636507007	2.2162065668714233	0
ram	amd	0.87511661047806	1.3799585426708048	0
ram	cpu	0.871021017966418	1.3799585426708048	0
ram	corsair	0.8651634086446968	2.8352457752776465	0
ram	crucial	0.8631518511559839	2.1420985947177016	0
ram	motherboard	0.844127335641488	2.4785708313389145	0
ram	ssd	0.8354456729733194	2.1420985947177016	0
ac	brick	0.7776186905776554	3.535940161472975	14
ac	charger	0.670647111897105	1.82844103586266	14
ac	adapter	0.660391404981339	3.712219403810967	14
ac	adaptor	0.6533409846313981	3.1612467120315646	14
ac	plug	0.6271197524467979	2.2702737881416994	14
adapter	plug	0.695266359403302	1.945777742567202	14
adapter	standard	0.6048015884034259	1.087550811647808	5
adapter	port	0.6023976021682592	1.1169646968541012	11
adapter	outlet	0.5674158693686631	2.664900409530408	14
adapter	usb	0.5657872030377961	1.036692394414317	11
solid	construction	0.6749473256402908	3.6674533899412602	4
solid	feel	0.627709124567939	3.8216040697685187	4
solid	strong	0.6233097400384157	2.3175266729922446	4
solid	heavy	0.615025381313608	1.446698315194847	4
solid	design	0.6047984236947107	0.9883907257123028	4
solid	cheap	0.5728706452436213	0.9883907257123028	4
solid	sturdy	0.55614211122401	2.4045380499818743	4
solid	plastic	0.5188817234011788	1.4237087969701483	4
solid	pro	0.5042474221210705	2.28115902882137	12
upgrade	update	0.8067717101971326	2.573460047129445	3
upgrade	future	0.8025632408220102	3.4001386203139132	1
upgrade	version	0.6532406969505019	2.5426883884626914	3
portable	small	0.490651549189462	2.2422928627379255	10
portable	size	0.4877130540833229	0.8194409058842373	10
portable	player	0.47470627334403587	3.471401640335404	11
portable	travel	0.465749784641398	2.342936388517613	10
easy	simple	0.8352503315075462	2.245956480490993	6
easy	quick	0.5513694332079855	0.7134796091930208	6
easy	easier	0.5313343569719402	0.9879164548947811	6
easy	super	0.490399992034487	0.9366231605072305	6
easy	setup	0.43664305605436815	2.06055325715963	6
easy	convenient	0.42270009945368536	2.322917521627121	6
version	latest	0.7334972046494345	2.8427929809130297	3
version	compatible	0.6893978135612342	2.5063207442918167	3
version	update	0.6810801303735178	2.3727893516672944	3
version	os	0.6597514170316184	2.6604714241190752	3
version	website	0.6216830764545268	2.6604714241190752	3
version	future	0.6046563632208342	3.199467924851762	3
version	driver	0.6032459402432103	1.8872815358855932	3
processor	core	0.8544662688180003	2.6757388962498636	0
processor	ssd	0.821050789050034	3.294778104656087	0
processor	intel	0.8206655549631666	3.793769270775075	0
processor	amd	0.7913542485439653	4.478548201664504	0
input	output	0.8531562782628116	3.8543938925915096	5
input	component	0.7881239459432801	4.3652195163575005	5
input	hdmus	0.7314206849141105	4.770684624465665	5
input	vga	0.7286580302435733	4.3652195163575005	5
plastic	metal	0.8742424964012973	3.123094946067188	4
plastic	flimsy	0.8204211793684177	3.8460950897768145	4
plastic	thin	0.7616419226329775	2.7782544597754586	4
plastic	thick	0.7148432180015013	2.660471424119075	4
plastic	rubber	0.7123848788352738	1.6796421711073486	4
plastic	cover	0.70935803419646	2.7176298379590236	4
plastic	aluminum	0.689296483912387	3.248258089021194	4
plastic	hinge	0.6663821302221397	3.759083712787185	4
charger	lighter	0.6583813306767387	1.1352938553027148	14
charger	anker	0.6097545215320397	1.9338015515204863	14
charger	brick	0.5976204948028098	2.4262780366182803	14
size	smaller	0.7595126461420181	2.3392666596286507	10
size	large	0.6894154387021862	0.6475906489575783	10
size	larger	0.6880654967791187	2.033885010077469	10
size	bigger	0.649842132304123	1.9825917156899182	10
size	small	0.6434205231462498	1.6877921754692735	10
size	compact	0.6156251042527457	1.8872815358855932	10
size	space	0.5871263604356152	1.4229759277544956	10
size	tiny	0.5698378352304901	2.205735267004128	10
size	pocket	0.504914142593241	0.9007865453381899	10
size	portability	0.5032690754443131	2.4934173394559087	10
size	hand	0.4690481941490732	1.1071229783360184	10
slow	speed	0.5496931597712649	2.1961658159879773	5
padded	backpack	0.8894145161192386	2.4764677811421354	12
padded	width	0.8449734169088009	3.862762142262026	12
difference	noticeable	0.47627614089371767	4.616533944638406	7
difference	world	0.4436838452618293	2.670623795583093	7
difference	advantage	0.43640817729120684	3.1124565478621324	7
drive	external	0.677564138549532	2.507558368212167	11
drive	disk	0.6328545452061892	2.4297806671694824	11
drive	contents	0.5730074994763192	2.2962492745449596	11
drive	flash	0.5643552531064017	2.989396455104905	11
drive	internal	0.5238801080002234	2.1420985947177016	11
drive	bay	0.5186716344033884	2.7017143826531242	11
drive	hard	0.4976502112492634	3.596601205864126	11
drive	memory	0.49325748392777335	0.606768654437323	11
drive	storage	0.4864800172272384	1.690113470974644	11
drive	hdd	0.48647140404447087	2.2962492745449596	11
treble	bass	0.8150764520821407	4.616533944638406	7
deal	buy	0.4720270415286481	1.5703122711620237	8
deal	difference	0.39692646603506737	1.672094965471966	8
deal	mind	0.3903395814235645	2.9248579339673344	8
fact	complaint	0.6087402810128056	1.8120918978611307	1
access	security	0.5904436903385115	3.9879252852160323	5
battery	charge	0.6224802761004535	1.8439452223986252	14
battery	overnight	0.5373341587948238	1.1243647847705245	14
battery	saver	0.535004731190452	1.8175119653304699	14
battery	pack	0.5325806061843462	1.193357656257476	14
battery	hour	0.48117804240139933	1.8836517678350149	14
battery	hr	0.4783499255613498	1.7529734441928986	14
battery	life	0.46690295203272414	2.4671740339506765	14
battery	charger	0.4540879506999493	0.3023847323676106	14
hot	heat	0.7612914629326899	2.164913272483873	9
hot	warm	0.750132218372706	3.6790410051136484	9
hot	cold	0.6936844030510834	2.521588216422605	9
long	short	0.74555949966232	1.2135524411827496	14
long	life	0.5291465866434902	1.7762031328133263	14
long	charge	0.49083771350861866	1.7833206005821902	14
worth	buy	0.6398320023401884	1.4943263641841016	8
worth	dollar	0.6355313504211912	2.0951002246130317	8
worth	extra	0.5884375718015527	0.7694304853095761	8
worth	expensive	0.5060546325368874	1.4625776658695213	8
worth	cheaper	0.5049240201964402	2.037941810773083	8
dollar	cheaper	0.6830173720063871	3.61144771398112	8
dollar	purchase	0.6501174707855738	1.857428572735912	8
interior	exterior	0.8219594765331046	5.32769963070103	12
search	google	0.6878657387736802	4.729862629945409	1
quiet	loud	0.6697302563340124	1.551808799597464	7
quiet	fan	0.5795711483176081	2.4583433565262545	7
quiet	heat	0.570019700913619	1.9572739077056285	7
quiet	air	0.5657185084914159	0.6355180677233089	7
quiet	noise	0.5606221010042682	1.7341303563914185	7
operating	linux	0.7461526813073425	4.5475410731514545	3
operating	ubuntu	0.744511312258757	3.5179216559702966	3
