upper	left	0.749060087400298	3.786410486157407	11
insole	footwear	0.908637245988539	2.25610989428203	5
insole	sole	0.9053137765276277	0.18404845989981702	12
insole	outsole	0.8787960939636726	3.479885325904146	12
insole	lace	0.8494089337341526	1.9538290224090966	5
insole	cushion	0.8250056221327717	2.691427965539876	11
leg	strap	0.6597461569755421	1.9365872159745907	11
leg	loose	0.6442844551473671	2.7097771042080723	10
fit	lace	0.7875556731794361	0.7782556926048587	10
fit	snug	0.7636748886802902	2.4923642276028475	10
fit	wide	0.7406654788387116	1.6700053155628962	10
fit	fugitive	0.7304532591144905	2.041947731632417	10
fit	asolo	0.7052121847022416	1.4714028731648041	10
trip	shopping	0.6203328628444642	3.3314653207858727	2
trip	car	0.5959020175621078	2.7436786558837536	2
trip	summer	0.5520988801245794	1.7628494028720276	13
moccasin	sole	0.720640361967691	0.40719201121402687	12
moccasin	leather	0.717245774298256	1.928076526306682	12
moccasin	worn	0.661550546967766	2.113793672101775	5
soft	footbed	0.7799601489324522	2.6178396088823868	12
soft	comfortable	0.7572049295213092	0.857828837968912	12
soft	sole	0.7553489893397025	0.9706613684654396	12
soft	cushion	0.7492776431365168	2.7048509858720164	12
soft	insole	0.7451159885506005	0.7852581451340765	12
soft	sheepskin	0.7185848592978116	1.3650766403870187	12
soft	comfy	0.714079057245802	1.0252088147646676	11
reef	rainbows	0.9296517752701288	3.9261724285325657	5
reef	sandal	0.9048877409942171	1.9196376576608174	5
reef	rainbow	0.9027018419667755	2.2214243362941404	5
solid	material	0.7675261879715937	1.40044378422431	12
solid	strong	0.688897791890023	2.4502659087229874	12
solid	construction	0.6786176674145107	2.8920986610020267	12
solid	rubber	0.6536358815092501	0.8266433612969308	12
mile	trail	0.698390034599632	3.703028877218356	7
mile	mountain	0.6065336948843041	3.366556640597143	7
night	winter	0.6369198764533768	2.430463281426808	13
night	warm	0.6358429587681277	0.08564542480948964	13
easy	quick	0.5090824197973558	1.3660423575069778	2
easy	sturdy	0.4988980686502018	0.763866955152759	2
easy	design	0.46238261796268604	1.9365872159745907	2
easy	clean	0.4491051354494353	2.7967884811977024	2
easy	pro	0.4261492780965599	2.7097771042080723	2
easy	process	0.4097840990881317	2.7097771042080723	2
morning	warm	0.6826281998179283	1.258365685631321	13
morning	winter	0.6432806031395284	1.1182768924606392	13
morning	cold	0.6418176660660017	2.6751967706112936	13
morning	bed	0.6309966187022792	2.7475174321909193	13
size	medium	0.6801101575533989	1.0111080580460294	0
size	smaller	0.6562422062109667	2.221511752702256	0
size	width	0.6305752700185514	1.7042552386059748	0
size	larger	0.6245938042288994	2.2755126015568834	0
size	eee	0.6152451073388191	1.0111080580460294	0
size	wide	0.59362026173313	1.0409610211957105	0
size	bigger	0.5888277384433831	2.163787567984415	0
size	normal	0.5792173209855228	1.9620843479080745	0
size	large	0.5754492091826268	1.2342516093602394	0
size	fit	0.5558832835923818	0.9473922436599217	0
size	narrow	0.5386045804744616	0.893325022389646	0
flexible	rubber	0.7261932097003578	2.0996090371098184	12
flexible	tough	0.6958206242810172	3.654238713048924	11
brother	dad	0.7421898075907619	3.846129720859029	9
brother	christmas	0.7232595181522793	1.4104941200778114	9
brother	gift	0.7200423789623702	1.8947401060390903	9
strong	material	0.6699486540867451	1.9802622794772522	12
strong	sturdy	0.6578000993794123	3.03008440397593	12
strong	rubber	0.5905806045095068	1.406461856549873	12
strong	sole	0.5515349421187252	1.1693320632609236	12
strong	smell	0.5459602743955265	2.778769975695024	3
hot	cold	0.8440348960603442	1.455956494154569	13
hot	warm	0.8224036293738357	1.5795704501217458	13
hot	winter	0.7661036453517546	2.3839432657919155	13
hot	weather	0.7510581929551268	3.54318017627646	13
hot	cool	0.7204592243896482	2.578099280232873	13
hot	summer	0.6942276393534298	3.4253971406200763	13
long	life	0.6892401034878227	2.1989514804420813	2
long	run	0.6213591881279866	2.0935909647842554	2
long	short	0.5977161621865679	1.4517370786118606	2
long	period	0.5941316857034318	2.450265908722988	2
long	rest	0.5251043512175677	2.786738145344201	2
long	break	0.5054134095949224	1.5058042998821362	2
long	hard	0.4802091282680688	0.2530413313867685	2
worth	pricey	0.5410927975711778	3.654238713048924	1
worth	money	0.5341025260399715	3.0481029094786085	1
worth	shipping	0.5332802598893753	2.5015592031105385	1
interior	lining	0.7715494468604657	2.6769872813850815	11
heel	sole	0.8180358774766212	0.34265349007645574	12
heel	toe	0.8083262320067086	1.7979407226832977	14
heel	arch	0.8070258545896185	2.491087903243243	11
heel	suede	0.7864751738425032	2.7630216187268846	11
heel	inside	0.7811478874510038	1.1047935421233523	11
ankle	sole	0.8639788505286053	0.18404845989981702	12
ankle	arch	0.8506280887780364	2.0448008006148233	11
ankle	crampon	0.8147133248353466	4.10849398532652	11
flip	reef	0.816241242296188	3.2975637691101913	5
flip	rainbow	0.8133307207037631	2.509106408745921	5
flip	flop	0.7314942553153861	4.768851343063475	5
flip	sandal	0.6883310248747536	0.8210253689927077	5
foot	toe	0.7765876889921407	0.7385491471684694	14
foot	toasty	0.7388820037040698	2.1625838362712066	14
foot	ankle	0.6973364714903233	1.1773002329101003	14
foot	wide	0.6873862514479215	1.7105987125281497	14
foot	narrow	0.677221975732225	1.6599549797093949	14
foot	heel	0.6733145283801372	1.0482231906349582	14
foot	barefoot	0.6625130171078728	0.5249750468704101	14
foot	slippers	0.6602904645722626	1.138079519756819	14
foot	mold	0.650062704457792	2.0290524436466844	14
foot	hike	0.6466080453952946	0.5249750468704101	14
mine	everyday	0.5993674374385741	2.766935518048021	5
stiff	softer	0.8749884162576982	3.366556640597143	11
stiff	stitching	0.8422251346414475	3.520707320424401	11
stiff	thick	0.7731101215841525	1.815959228185976	11
star	rating	0.7657815335315726	2.9329206555222824	4
star	reason	0.7378217390933967	2.8151376198658986	4
star	review	0.4970786798037062	0.5350253827239115	4
star	due	0.4960786208094643	2.4474128397405814	4
sandal	rainbow	0.8396096659538099	2.6893249153430974	5
sandal	footwear	0.829838665454292	0.6958622260387016	5
black	red	0.7690117153787757	2.9610915324889784	6
black	color	0.7268237110097368	2.292041903508094	6
black	brown	0.5546668044208829	3.9261724285325657	6
garage	car	0.6665745735601493	3.808389392876182	8
slipper	tamarac	0.8143759706771769	1.532198977447577	5
slipper	slippers	0.7985572183524393	0.31098436668713486	5
slipper	ugg	0.7578988319523811	1.217705647545139	5
slipper	pair	0.7398870899794388	0.1921762156155063	5
reviewer	previous	0.637176589823031	3.5207073204244015	4
reviewer	comment	0.6185557337862448	4.347385893608869	4
reviewer	larger	0.5439352271506359	1.489274997930926	0
reviewer	order	0.5179032357365932	2.1989514804420818	4
everyday	worn	0.6198842637548264	1.7083285639936105	5
everyday	sandal	0.6190796375123028	1.514172549552653	5
everyday	pair	0.6188199455716389	0.39066270926281627	5
arch	cushion	0.8358928749087975	2.8657813526846536	11
sweaty	sweat	0.9169562988554455	4.396176057778301	11
couple	hour	0.7244761258644742	2.4565714612862646	2
couple	longer	0.6468975699865132	1.7500012603941788	2
couple	extra	0.6087540235027498	1.3670090081380728	2
couple	round	0.5204867843770694	2.8486135490622884	2
correct	smaller	0.6059745316765384	2.6769872813850815	0
cozy	comfy	0.8432647789990896	1.052607788952782	11
cozy	cushion	0.7732397105422721	3.4253971406200763	11
cozy	warm	0.7119214936299497	2.319237646316584	13
inside	fabric	0.8537270238288381	2.3733048675868593	11
inside	ankle	0.805425082967406	1.351653620054878	11
inside	elastic	0.7920432021811815	2.778769975695024	11
inside	sole	0.7860118967537514	1.3700027587230748	12
inside	lining	0.7748035843593475	1.1365422404379326	11
inside	thick	0.767385076791308	2.172634172124708	11
inside	rubber	0.7514433725909229	1.694143929001654	11
inside	stiff	0.7413779774188962	1.5747971713690878	11
inside	toasty	0.7318377710526662	2.6246192958677654	11
smell	odor	0.9107047307967069	3.4719171562549693	3
smell	chemical	0.8043623243055374	3.808389392876182	3
rubber	thin	0.7928298589588896	1.6476239133667612	12
rubber	sole	0.7612675828216663	2.2082973428603196	12
rubber	guard	0.7541560127008917	3.1292284542909767	12
rubber	thick	0.7493540305375501	2.158449537132752	12
rubber	suede	0.7323769966477957	1.9660776444852959	12
rubber	material	0.7271083743700995	2.1483992012792505	12
rubber	outsole	0.6864138657715575	3.1292284542909767	12
rubber	ankle	0.6822539434018532	0.8266433612969308	12
military	pair	0.47040332647273625	0.5597390393067501	5
military	boot	0.45997703301195964	1.6282573138417287	5
area	foot	0.5850610204249101	0.5821334607103587	14
area	small	0.5823885049201823	1.1983196001341758	0
lace	goretex	0.8747724660880446	3.0932633055974614	5
lace	boot	0.8138101011911993	0.9852169533359623	5
weight	heavier	0.6524698374564083	3.808389392876182	10
uncomfortable	comfy	0.8004453005582856	1.8792863621372502	11
uncomfortable	seam	0.800248133770265	2.8657813526846536	11
uncomfortable	insole	0.7839399048078511	2.0448008006148233	11
strap	nylon	0.6398734101548338	3.391874448581433	11
strap	heel	0.6230613249670216	1.1789015142770742	11
warm	toasty	0.8274141083932648	2.3882305178035352	13
warm	dry	0.7739110137565546	1.1491663936663292	13
warm	cold	0.7382840490560367	1.2660877317252317	13
warm	comfortable	0.7265010124268075	1.2944452698837416	13
warm	insole	0.7115593809972953	0.604439218224657	13
warm	winter	0.7068064678327032	1.095462214694468	13
warm	cool	0.7058224686359196	0.778792605369435	13
warm	comfy	0.7033882385480803	1.8252191408669745	13
warm	slippers	0.6988287800757226	1.258365685631321	13
loose	fitting	0.7570473469193177	4.165064336814915	10
loose	tight	0.7130255930620545	1.8624792438208688	10
loose	narrow	0.677827822606006	2.121990439305953	10
exchange	rainbow	0.6258499787395492	2.8192613370497606	5
support	customer	0.5182425316154986	1.8624792438208688	1
full	regular	0.5168247653051007	3.529075570094918	0
color	red	0.8187651008481059	3.3418640280067713	6
color	white	0.662890792351527	2.5151854548223036	6
color	dark	0.605424648261298	2.985189084068039	6
color	choice	0.5403527447728168	2.109720346714139	6
back	side	0.7727453782995302	2.031555573864803	8
back	flat	0.665621939122472	3.061174991045961	8
cold	weather	0.8462561532117931	3.5661696945011587	13
cold	winter	0.8380974438117134	2.8123978921247783	13
cold	degree	0.7742075852012604	2.9375610350787844	13
cold	summer	0.7398444682261196	1.3689451171649392	13
cold	heat	0.7347866424480335	2.3497743701766654	13
